#CNTAS Song Thu Oct 23 20:07:12 2014 
#USER: Song 
#DATE: Thu Oct 23 20:07:12 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0, 0, 2.05, 0], step=[0, 0, 0, 0.2], np=40, time=30)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.50       monho=   45.00          om=  285.24 
#ANGLES:        s2th=  -81.25         ath=   22.50      detang=   45.00 
#ANGLES:         sgU=    0.11         sgL=    0.53       mvfoc= 1090.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   16.00         s1Y=   16.00 
#ANGLES:         s1L=   60.00         s1U=   60.00         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.00         s2U=   28.03 
#ANGLES:        strX=   -0.01        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   14.50    anShLift=  150.00 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.0000  0.0000  2.0500   3.20 161792.0   30.00       30        7   115658  22.50  45.00 277.27 -88.46  26.37  52.74   0.53   0.11
 0.0000  0.0000  2.0500   3.40 159858.0   30.00       30        7   115660  22.50  45.00 276.73 -88.98  26.69  53.37   0.53   0.11
 0.0000  0.0000  2.0500   3.60 160446.0   30.00       26        9   115662  22.50  45.00 276.19 -89.52  27.01  54.02   0.53   0.11
 0.0000  0.0000  2.0500   3.80 160347.0   30.00       19        4   115664  22.50  45.00 275.64 -90.07  27.35  54.70   0.53   0.11
 0.0000  0.0000  2.0500   4.00 160786.0   30.00       39       12   115666  22.50  45.00 275.08 -90.63  27.70  55.40   0.53   0.11
 0.0000  0.0000  2.0500   4.20 161085.0   30.00       30        6   115668  22.50  45.00 274.52 -91.20  28.06  56.13   0.53   0.11
 0.0000  0.0000  2.0500   4.40 160031.0   30.00       24        7   115670  22.50  45.00 273.94 -91.79  28.44  56.89   0.53   0.11
 0.0000  0.0000  2.0500   4.60 160246.0   30.00       12        3   115672  22.50  45.00 273.37 -92.40  28.84  57.68   0.53   0.11
 0.0000  0.0000  2.0500   4.80 159783.0   30.00       19        5   115674  22.50  45.00 272.78 -93.02  29.25  58.50   0.53   0.11
 0.0000  0.0000  2.0500   5.00 159866.0   30.00       30        9   115676  22.50  45.00 272.19 -93.65  29.68  59.36   0.53   0.11
 0.0000  0.0000  2.0500   5.20 161540.0   30.00       25        4   115678  22.50  45.00 271.58 -94.32  30.13  60.27   0.53   0.11
 0.0000  0.0000  2.0500   5.40 160214.0   30.00       13        4   115680  22.50  45.00 270.97 -94.99  30.60  61.21   0.53   0.11
 0.0000  0.0000  2.0500   5.60 160819.0   30.00       11        0   115682  22.50  45.00 270.35 -95.69  31.10  62.20   0.53   0.11
 0.0000  0.0000  2.0500   5.80 161027.0   30.00        9        0   115684  22.50  45.00 269.72 -96.41  31.62  63.24   0.53   0.11
 0.0000  0.0000  2.0500   6.00 160763.0   30.00       11        1   115686  22.50  45.00 269.08 -97.15  32.16  64.33   0.53   0.11
 0.0000  0.0000  2.0500   6.20 159729.0   30.00       15        1   115688  22.50  45.00 268.43 -97.93  32.74  65.49   0.53   0.11
