#CNTAS Song Fri Sep 19 13:27:22 2014 
#USER: Song 
#DATE: Fri Sep 19 13:27:22 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0, 0, 2.5, -2], step=[0, 0, 0, 0.2], np=50, time=100)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   20.91       monho=   41.83          om=  298.91 
#ANGLES:        s2th=  -53.22         ath=   20.91      detang=   38.00 
#ANGLES:         sgU=   -1.00         sgL=   -1.00       mvfoc= 1107.00 
#ANGLES:        mtrX=  -21.00        mtrY=  -23.69         mgU=   -0.88 
#ANGLES:         mgL=   -0.02         s1X=    6.00         s1Y=    6.00 
#ANGLES:         s1L=  142.72         s1U=   85.00         s2X=    8.88 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=  -58.66        strY=  -54.86       antrX=   -0.01 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2161.30      sadist=  618.00     detdist= 1215.94 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.42          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.0000  0.0000  2.5000   1.20      0.0  100.00      859      288   110225  20.91  41.83 283.72 -72.67  21.90  43.80  -1.00  -1.00
 0.0000  0.0000  2.5000   1.40      0.0  100.00      846      298   110227  20.91  41.83 283.28 -72.98  22.08  44.16  -1.00  -1.00
 0.0000  0.0000  2.5000   1.60      0.0  100.00      909      314   110229  20.91  41.83 282.84 -73.28  22.26  44.52  -1.00  -1.00
 0.0000  0.0000  2.5000   1.80      0.0  100.00      887      278   110231  20.91  41.83 282.39 -73.59  22.45  44.90  -1.00  -1.00
 0.0000  0.0000  2.5000   2.00      0.0  100.00      884      276   110233  20.91  41.83 281.94 -73.91  22.64  45.28  -1.00  -1.00
 0.0000  0.0000  2.5000   2.20      0.0  100.00      870      307   110235  20.91  41.83 281.49 -74.22  22.84  45.68  -1.00  -1.00
 0.0000  0.0000  2.5000   2.40      0.0  100.00      928      311   110237  20.91  41.83 281.04 -74.55  23.04  46.08  -1.00  -1.00
 0.0000  0.0000  2.5000   2.60      0.0  100.00      884      289   110239  20.91  41.83 280.58 -74.87  23.25  46.50  -1.00  -1.00
 0.0000  0.0000  2.5000   2.80      0.0  100.00      830      281   110241  20.91  41.83 280.12 -75.20  23.46  46.93  -1.00  -1.00
 0.0000  0.0000  2.5000   3.00      0.0  100.00      811      249   110243  20.91  41.83 279.65 -75.53  23.68  47.37  -1.00  -1.00
 0.0000  0.0000  2.5000   3.20      0.0  100.00      882      299   110245  20.91  41.83 279.18 -75.87  23.91  47.82  -1.00  -1.00
 0.0000  0.0000  2.5000   3.40      0.0  100.00      892      293   110247  20.91  41.83 278.71 -76.22  24.14  48.29  -1.00  -1.00
