#CNTAS Song Sun Jul 20 01:49:05 2014 
#USER: Song 
#DATE: Sun Jul 20 01:49:05 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0, 0, 1.9, 4.5], step=[0, 0, 0, 0.1], np=41, time=180)
#STEPS: EN = 0.1  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=1.000 K1=1.000 L1=1.000
#PVEC2: H2=0.000 K2=0.000 L2=-2.000
#ANGLES:       monok=   20.96       monho=   41.93          om=    0.06 
#ANGLES:        s2th=  -93.49         ath=   31.38      detang=   62.77 
#ANGLES:         sgU=   -3.24         sgL=   -0.85       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  996.27     detdist=  650.00 
#ANGLES:     anShRot=   15.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.0000  0.0000  1.9000   6.10 552037.0  180.00      217       97   107045  20.96  41.93   7.73 -78.66  28.27  56.55  -0.85  -3.24
 0.0000  0.0000  1.9000   6.20 552816.0  180.00      183       90   107047  20.96  41.92   7.46 -78.85  28.46  56.93  -0.85  -3.24
 0.0000  0.0000  1.9000   6.30 550669.0  180.00      219      106   107049  20.96  41.92   7.18 -79.06  28.66  57.32  -0.85  -3.24
 0.0000  0.0000  1.9000   6.40 553800.0  180.00      218       91   107051  20.96  41.93   6.90 -79.27  28.86  57.72  -0.85  -3.24
 0.0000  0.0000  1.9000   6.50 553380.0  180.00      198       91   107053  20.96  41.92   6.63 -79.48  29.06  58.13  -0.85  -3.24
 0.0000  0.0000  1.9000   6.60 551699.0  180.00      226      108   107055  20.96  41.93   6.35 -79.69  29.27  58.55  -0.85  -3.24
 0.0000  0.0000  1.9000   6.70 550911.0  180.00      213      115   107057  20.96  41.93   6.07 -79.90  29.49  58.98  -0.85  -3.24
 0.0000  0.0000  1.9000   6.80 550817.0  180.00      211       95   107059  20.96  41.92   5.78 -80.12  29.71  59.41  -0.85  -3.24
 0.0000  0.0000  1.9000   6.90 554360.0  180.00      188       86   107061  20.96  41.92   5.78 -80.12  29.93  59.86  -0.85  -3.24
 0.0000  0.0000  1.9000   7.00 552074.0  180.00      238      122   107063  20.96  41.92   5.21 -80.55  30.16  60.32  -0.85  -3.24
 0.0000  0.0000  1.9000   7.10 551752.0  180.00      206       97   107065  20.96  41.93   4.92 -80.77  30.39  60.79  -0.85  -3.24
 0.0000  0.0000  1.9000   7.20 550035.0  180.00      200       91   107067  20.96  41.93   4.63 -81.00  30.63  61.26  -0.85  -3.24
 0.0000  0.0000  1.9000   7.30 548070.0  180.00      217       96   107069  20.96  41.93   4.34 -81.22  30.88  61.75  -0.85  -3.24
 0.0000  0.0000  1.9000   7.40 551802.0  180.00      211      104   107071  20.96  41.92   4.05 -81.46  31.13  62.26  -0.85  -3.24
 0.0000  0.0000  1.9000   7.50 552067.0  180.00      231      118   107073  20.96  41.93   3.75 -81.69  31.38  62.77  -0.85  -3.24
 0.0000  0.0000  1.9000   7.60 549969.0  180.00      196      100   107075  20.96  41.93   3.46 -81.92  31.65  63.30  -0.85  -3.24
 0.0000  0.0000  1.9000   7.70 550802.0  180.00      199       91   107077  20.96  41.93   3.16 -82.16  31.92  63.84  -0.85  -3.24
 0.0000  0.0000  1.9000   7.80 551010.0  180.00      222      113   107079  20.96  41.93   2.85 -82.41  32.20  64.40  -0.85  -3.24
 0.0000  0.0000  1.9000   7.90 549061.0  180.00      210       99   107081  20.96  41.93   2.55 -82.65  32.48  64.97  -0.85  -3.24
 0.0000  0.0000  1.9000   8.00 549805.0  180.00      182       76   107083  20.96  41.92   2.24 -82.90  32.78  65.55  -0.85  -3.24
 0.0000  0.0000  1.9000   8.10 552539.0  180.00      209       89   107085  20.96  41.93   1.93 -83.15  33.08  66.16  -0.85  -3.24
 0.0000  0.0000  1.9000   8.20 551332.0  180.00      248      120   107087  20.96  41.92   1.62 -83.41  33.39  66.78  -0.85  -3.24
 0.0000  0.0000  1.9000   8.30 548064.0  180.00      218      108   107089  20.96  41.92   1.31 -83.66  33.71  67.42  -0.85  -3.24
 0.0000  0.0000  1.9000   8.40 550971.0  180.00      230      108   107091  20.96  41.93   0.99 -83.93  34.04  68.07  -0.85  -3.24
 0.0000  0.0000  1.9000   8.50 549195.0  180.00      233      102   107093  20.96  41.92   0.68 -84.19  34.38  68.75  -0.85  -3.24
