#CNTAS Song Fri Oct 24 20:02:29 2014 
#USER: Song 
#DATE: Fri Oct 24 20:02:29 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[2, 2, 0.1, -6], step=[0, 0, 0, 0.25], np=49, time=90)
#STEPS: EN = 0.25  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   19.15       monho=   38.29          om=  204.08 
#ANGLES:        s2th=  -82.84         ath=   14.04      detang=   28.07 
#ANGLES:         sgU=    0.11         sgL=    0.53       mvfoc= 1200.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   16.00         s1Y=   16.00 
#ANGLES:         s1L=   60.00         s1U=   60.00         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.00         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   13.50    anShLift=   19.06 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 2.0000  2.0000  0.1000  -2.00 260069.0   90.00       20        8   116884  19.15  38.29 190.84 -96.95  18.07  36.14   0.53   0.11
 2.0000  2.0000  0.1000  -1.75 259933.0   90.00       22        7   116886  19.15  38.29 190.43 -97.40  18.19  36.38   0.53   0.11
 2.0000  2.0000  0.1000  -1.50 260426.0   90.00       29        9   116888  19.15  38.29 190.03 -97.86  18.32  36.64   0.53   0.11
 2.0000  2.0000  0.1000  -1.25 259090.0   90.00       34        5   116890  19.15  38.29 189.61 -98.33  18.45  36.90   0.53   0.11
 2.0000  2.0000  0.1000  -1.00 260328.0   90.00       35        4   116892  19.15  38.29 189.20 -98.81  18.58  37.17   0.53   0.11
 2.0000  2.0000  0.1000  -0.75 259772.0   90.00       39       12   116894  19.15  38.29 188.78 -99.28  18.72  37.44   0.53   0.11
 2.0000  2.0000  0.1000  -0.50 260510.0   90.00       36       11   116896  19.15  38.29 188.36 -99.77  18.86  37.72   0.53   0.11
 2.0000  2.0000  0.1000  -0.25 260675.0   90.00       27        7   116898  19.15  38.29 187.93 -100.27  19.00  38.00   0.53   0.11
 2.0000  2.0000  0.1000   0.00 260708.0   90.00       40        7   116900  19.15  38.29 187.50 -100.78  19.14  38.29   0.53   0.11
 2.0000  2.0000  0.1000   0.25 258991.0   90.00       38        8   116902  19.15  38.29 187.07 -101.30  19.30  38.59   0.53   0.11
 2.0000  2.0000  0.1000   0.50 260054.0   90.00       26        5   116904  19.15  38.29 186.63 -101.82  19.45  38.89   0.53   0.11
 2.0000  2.0000  0.1000   0.75 260139.0   90.00       32       11   116906  19.15  38.29 186.19 -102.36  19.60  39.21   0.53   0.11
 2.0000  2.0000  0.1000   1.00 260344.0   90.00       29        8   116908  19.15  38.29 185.75 -102.91  19.76  39.53   0.53   0.11
 2.0000  2.0000  0.1000   1.25 260972.0   90.00       43        8   116910  19.15  38.29 185.29 -103.46  19.93  39.85   0.53   0.11
 2.0000  2.0000  0.1000   1.50 260889.0   90.00       27        8   116912  19.15  38.29 184.84 -104.03  20.09  40.19   0.53   0.11
 2.0000  2.0000  0.1000   1.75 259765.0   90.00       32        9   116914  19.15  38.29 184.38 -104.62  20.27  40.53   0.53   0.11
 2.0000  2.0000  0.1000   2.00 261038.0   90.00       35        7   116916  19.15  38.29 183.91 -105.20  20.44  40.89   0.53   0.11
 2.0000  2.0000  0.1000   2.25 260464.0   90.00       30        4   116918  19.15  38.29 183.44 -105.81  20.62  41.25   0.53   0.11
 2.0000  2.0000  0.1000   2.50 260886.0   90.00       33        9   116920  19.15  38.29 182.97 -106.42  20.81  41.62   0.53   0.11
 2.0000  2.0000  0.1000   2.75 260815.0   90.00       24        9   116922  19.15  38.29 182.49 -107.06  21.00  42.01   0.53   0.11
 2.0000  2.0000  0.1000   3.00 260465.0   90.00       29        6   116924  19.15  38.29 182.00 -107.70  21.20  42.40   0.53   0.11
 2.0000  2.0000  0.1000   3.25 261615.0   90.00       36        9   116926  19.15  38.29 181.51 -108.37  21.40  42.81   0.53   0.11
 2.0000  2.0000  0.1000   3.50 261167.0   90.00       44       16   116928  19.15  38.29 181.01 -109.05  21.61  43.23   0.53   0.11
 2.0000  2.0000  0.1000   3.75 260194.0   90.00       28        4   116930  19.15  38.29 180.50 -109.75  21.83  43.65   0.53   0.11
 2.0000  2.0000  0.1000   4.00 260364.0   90.00       26        4   116932  19.15  38.29 179.99 -110.46  22.05  44.10   0.53   0.11
 2.0000  2.0000  0.1000   4.25 259564.0   90.00       31        4   116934  19.15  38.29 179.46 -111.20  22.28  44.55   0.53   0.11
 2.0000  2.0000  0.1000   4.50 257995.0   90.00       35       10   116936  19.15  38.29 178.93 -111.95  22.51  45.02   0.53   0.11
 2.0000  2.0000  0.1000   4.75 260162.0   90.00       39        8   116938  19.15  38.29 178.40 -112.72  22.75  45.51   0.53   0.11
 2.0000  2.0000  0.1000   5.00 259178.0   90.00       33       10   116940  19.15  38.29 177.85 -113.53  23.01  46.01   0.53   0.11
 2.0000  2.0000  0.1000   5.25 259303.0   90.00       36        4   116942  19.15  38.29 177.29 -114.35  23.27  46.53   0.53   0.11
 2.0000  2.0000  0.1000   5.50 260080.0   90.00       32        7   116944  19.15  38.29 176.73 -115.20  23.53  47.07   0.53   0.11
 2.0000  2.0000  0.1000   5.75 261204.0   90.00       42        8   116946  19.15  38.29 176.16 -116.09  23.81  47.63   0.53   0.11
 2.0000  2.0000  0.1000   6.00 260608.0   90.00       45       14   116948  19.15  38.29 175.57 -117.00  24.10  48.21   0.53   0.11
