#CNTAS Song Fri Oct 24 03:00:44 2014 
#USER: Song 
#DATE: Fri Oct 24 03:00:44 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0.95, 0.95, 0.95, -8], step=[0, 0, 0, 0.2], np=81, time=60)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.50       monho=   45.00          om=  212.21 
#ANGLES:        s2th=  -88.99         ath=   39.92      detang=   79.84 
#ANGLES:         sgU=    0.11         sgL=    0.53       mvfoc= 1090.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   16.00         s1Y=   16.00 
#ANGLES:         s1L=   60.00         s1U=   60.00         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.00         s2U=   28.03 
#ANGLES:        strX=   -0.01        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   16.50    anShLift=  150.00 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.9500  0.9500  0.9500  -4.80 312492.0   60.00       49       23   116054  22.50  45.00 251.40 -56.67  18.97  37.93   0.53   0.11
 0.9500  0.9500  0.9500  -4.60 313416.0   60.00       52       32   116056  22.50  45.00 250.93 -56.92  19.08  38.16   0.53   0.11
 0.9500  0.9500  0.9500  -4.40 312492.0   60.00       53       27   116058  22.50  45.00 250.46 -57.17  19.20  38.40   0.53   0.11
 0.9500  0.9500  0.9500  -4.20 313723.0   60.00       61       32   116060  22.50  45.00 249.99 -57.43  19.32  38.63   0.53   0.11
 0.9500  0.9500  0.9500  -4.00 314184.0   60.00       61       36   116062  22.50  45.00 249.51 -57.68  19.44  38.88   0.53   0.11
 0.9500  0.9500  0.9500  -3.80 312357.0   60.00       52       25   116064  22.50  45.00 249.03 -57.93  19.56  39.13   0.53   0.11
 0.9500  0.9500  0.9500  -3.60 315320.0   60.00       56       26   116066  22.50  45.00 248.56 -58.19  19.69  39.38   0.53   0.11
 0.9500  0.9500  0.9500  -3.40 312119.0   60.00       67       37   116068  22.50  45.00 248.08 -58.45  19.82  39.64   0.53   0.11
 0.9500  0.9500  0.9500  -3.20 313792.0   60.00       57       33   116070  22.50  45.00 247.60 -58.70  19.95  39.90   0.53   0.11
 0.9500  0.9500  0.9500  -3.00 312135.0   60.00       57       32   116072  22.50  45.00 247.12 -58.96  20.08  40.17   0.53   0.11
 0.9500  0.9500  0.9500  -2.80 313248.0   60.00       41       18   116074  22.50  45.00 246.63 -59.22  20.22  40.45   0.53   0.11
 0.9500  0.9500  0.9500  -2.60 312569.0   60.00       42       24   116076  22.50  45.00 246.15 -59.48  20.36  40.73   0.53   0.11
 0.9500  0.9500  0.9500  -2.40 313925.0   60.00       50       23   116078  22.50  45.00 245.66 -59.74  20.51  41.01   0.53   0.11
 0.9500  0.9500  0.9500  -2.20 312754.0   60.00       51       19   116080  22.50  45.00 245.17 -60.01  20.65  41.31   0.53   0.11
 0.9500  0.9500  0.9500  -2.00 312313.0   60.00       46       25   116082  22.50  45.00 244.68 -60.27  20.80  41.61   0.53   0.11
 0.9500  0.9500  0.9500  -1.80 311650.0   60.00       28       10   116084  22.50  45.00 244.18 -60.55  20.95  41.91   0.53   0.11
 0.9500  0.9500  0.9500  -1.60 313577.0   60.00       18        5   116086  22.50  45.00 243.68 -60.81  21.11  42.22   0.53   0.11
 0.9500  0.9500  0.9500  -1.40 312327.0   60.00       26        7   116088  22.50  45.00 243.19 -61.08  21.27  42.54   0.53   0.11
 0.9500  0.9500  0.9500  -1.20 313749.0   60.00       26       11   116090  22.50  45.00 242.68 -61.36  21.44  42.87   0.53   0.11
 0.9500  0.9500  0.9500  -1.00 311753.0   60.00       46       12   116092  22.50  45.00 242.18 -61.63  21.60  43.20   0.53   0.11
 0.9500  0.9500  0.9500  -0.80 312717.0   60.00       63       34   116094  22.50  45.00 241.68 -61.90  21.77  43.55   0.53   0.11
 0.9500  0.9500  0.9500  -0.60 311399.0   60.00      185      160   116096  22.50  45.00 241.17 -62.17  21.95  43.89   0.53   0.11
 0.9500  0.9500  0.9500  -0.40 313788.0   60.00      465      420   116098  22.50  45.00 240.66 -62.46  22.13  44.25   0.53   0.11
 0.9500  0.9500  0.9500  -0.20 312788.0   60.00      787      749   116100  22.50  45.00 240.66 -62.74  22.31  44.62   0.53   0.11
 0.9500  0.9500  0.9500   0.00 311706.0   60.00      444      400   116102  22.50  45.00 239.63 -63.02  22.50  45.00   0.53   0.11
 0.9500  0.9500  0.9500   0.20 312018.0   60.00      214      178   116104  22.50  45.00 239.11 -63.30  22.69  45.39   0.53   0.11
 0.9500  0.9500  0.9500   0.40 310701.0   60.00      124       99   116106  22.50  45.00 238.58 -63.59  22.89  45.78   0.53   0.11
 0.9500  0.9500  0.9500   0.60 310008.0   60.00      110       81   116108  22.50  45.00 238.06 -63.88  23.10  46.19   0.53   0.11
 0.9500  0.9500  0.9500   0.80 312432.0   60.00       72       36   116110  22.50  45.00 237.53 -64.16  23.30  46.61   0.53   0.11
 0.9500  0.9500  0.9500   1.00 312988.0   60.00       38       13   116112  22.50  45.00 237.00 -64.46  23.52  47.04   0.53   0.11
 0.9500  0.9500  0.9500   1.20 311084.0   60.00       36       11   116114  22.50  45.00 236.46 -64.76  23.74  47.49   0.53   0.11
 0.9500  0.9500  0.9500   1.40 309922.0   60.00       37       12   116116  22.50  45.00 235.93 -65.05  23.97  47.94   0.53   0.11
 0.9500  0.9500  0.9500   1.60 312054.0   60.00       39       10   116118  22.50  45.00 235.38 -65.35  24.20  48.41   0.53   0.11
 0.9500  0.9500  0.9500   1.80 312331.0   60.00       42        7   116120  22.50  45.00 234.84 -65.65  24.45  48.90   0.53   0.11
 0.9500  0.9500  0.9500   2.00 309121.0   60.00       62       14   116122  22.50  45.00 234.29 -65.96  24.70  49.39   0.53   0.11
 0.9500  0.9500  0.9500   2.20 311652.0   60.00       55       16   116124  22.50  45.00 233.73 -66.26  24.95  49.91   0.53   0.11
 0.9500  0.9500  0.9500   2.40 310317.0   60.00       39        9   116126  22.50  45.00 233.18 -66.57  25.22  50.44   0.53   0.11
 0.9500  0.9500  0.9500   2.60 311398.0   60.00       54       17   116128  22.50  45.00 232.61 -66.88  25.49  50.98   0.53   0.11
 0.9500  0.9500  0.9500   2.80 312704.0   60.00       66       27   116130  22.50  45.00 232.05 -67.20  25.78  51.55   0.53   0.11
 0.9500  0.9500  0.9500   3.00 310263.0   60.00       49       16   116132  22.50  45.00 231.47 -67.52  26.07  52.14   0.53   0.11
 0.9500  0.9500  0.9500   3.20 312317.0   60.00       47       15   116134  22.50  45.00 230.90 -67.85  26.37  52.74   0.53   0.11
 0.9500  0.9500  0.9500   3.40 311820.0   60.00       41       16   116136  22.50  45.00 230.32 -68.18  26.69  53.37   0.53   0.11
 0.9500  0.9500  0.9500   3.60 310345.0   60.00       45       21   116138  22.50  45.00 229.73 -68.51  27.01  54.02   0.53   0.11
 0.9500  0.9500  0.9500   3.80 310439.0   60.00       44       17   116140  22.50  45.00 229.14 -68.84  27.35  54.70   0.53   0.11
 0.9500  0.9500  0.9500   4.00 311887.0   60.00       46       18   116142  22.50  45.00 228.54 -69.18  27.70  55.40   0.53   0.11
 0.9500  0.9500  0.9500   4.20 310858.0   60.00       61       22   116144  22.50  45.00 227.94 -69.52  28.06  56.13   0.53   0.11
 0.9500  0.9500  0.9500   4.40 310750.0   60.00       43       14   116146  22.50  45.00 227.33 -69.87  28.44  56.89   0.53   0.11
 0.9500  0.9500  0.9500   4.60 308831.0   60.00       42       11   116148  22.50  45.00 226.72 -70.22  28.84  57.68   0.53   0.11
 0.9500  0.9500  0.9500   4.80 311087.0   60.00       33       14   116150  22.50  45.00 226.10 -70.58  29.25  58.50   0.53   0.11
 0.9500  0.9500  0.9500   5.00 310275.0   60.00       34        9   116152  22.50  45.00 225.47 -70.94  29.68  59.36   0.53   0.11
 0.9500  0.9500  0.9500   5.20 311479.0   60.00       42       14   116154  22.50  45.00 224.83 -71.31  30.13  60.27   0.53   0.11
 0.9500  0.9500  0.9500   5.40 311209.0   60.00       33       14   116156  22.50  45.00 224.19 -71.31  30.60  61.21   0.53   0.11
 0.9500  0.9500  0.9500   5.60 310315.0   60.00       52       22   116158  22.50  45.00 223.54 -72.06  31.10  62.20   0.53   0.11
 0.9500  0.9500  0.9500   5.80 308775.0   60.00       41        9   116160  22.50  45.00 222.88 -72.44  31.62  63.24   0.53   0.11
 0.9500  0.9500  0.9500   6.00 309380.0   60.00       43       21   116162  22.50  45.00 222.21 -72.84  32.16  64.33   0.53   0.11
 0.9500  0.9500  0.9500   6.20 308742.0   60.00       33       11   116164  22.50  45.00 221.54 -73.24  32.74  65.49   0.53   0.11
 0.9500  0.9500  0.9500   6.40 311252.0   60.00       35       16   116166  22.50  45.00 220.85 -73.64  33.35  66.71   0.53   0.11
 0.9500  0.9500  0.9500   6.60 311499.0   60.00       24        7   116168  22.50  45.00 220.15 -74.07  34.00  68.00   0.53   0.11
 0.9500  0.9500  0.9500   6.80 309415.0   60.00       38        8   116170  22.50  45.00 219.45 -74.49  34.68  69.37   0.53   0.11
 0.9500  0.9500  0.9500   7.00 310672.0   60.00       39       10   116172  22.50  45.00 218.73 -74.92  35.41  70.82   0.53   0.11
 0.9500  0.9500  0.9500   7.20 308463.0   60.00       29        8   116174  22.50  45.00 218.00 -75.37  36.19  72.38   0.53   0.11
 0.9500  0.9500  0.9500   7.40 310294.0   60.00       45       10   116176  22.50  45.00 217.26 -75.82  37.02  74.04   0.53   0.11
 0.9500  0.9500  0.9500   7.60 309794.0   60.00       35        7   116178  22.50  45.00 216.50 -76.29  37.91  75.83   0.53   0.11
 0.9500  0.9500  0.9500   7.80 310168.0   60.00       38       12   116180  22.50  45.00 215.73 -76.76  38.88  77.76   0.53   0.11
 0.9500  0.9500  0.9500   8.00 310143.0   60.00       38       10   116182  22.50  45.00 214.95 -77.25  39.92  79.84   0.53   0.11
